# Generated from Mascinissa/LOOPerSet using generate_looperset_training_data.py
memory_size,loop_depth,total_trip_count,has_parametric_bounds,num_computations,num_reduction_computations,num_buffers,total_accesses,max_access_offset,program_name,target_loop_levels,target_parameters,log_speedup
6.318901062011719,3,262144.0,0,2,1,6,9,1,function809499,[2],[],-0.590630
0.02210235595703125,3,48.0,1,4,2,7,19,1,function1169554,[2],[],0.019068
0.02210235595703125,3,48.0,1,4,2,7,19,1,function1169554,[2],[],-0.125987
6.886077880859375,3,262144.0,0,3,1,5,19,1,function1101304,[2],[],0.110424
0.4429969787597656,3,16.0,0,6,1,13,26,1,function1154465,[2],[],-0.080918
48.53173828125,4,301989888.0,0,2,2,3,6,1,function780038,[3],[],0.198106
1.4499244689941406,4,128.0,1,7,3,15,23,1,function1208578,[1],[],-0.004280
0.64508056640625,3,20.0,0,8,3,17,37,1,function1167756,[1],[],-0.166386
15.05865478515625,4,134217728.0,0,3,3,7,13,1,function826514,[2],[],-0.065311
0.01712799072265625,3,65536.0,0,2,2,2,12,1,function768562,[2],[],0.255319
2.000244140625,3,1020.0,1,4,1,6,5,0,function1153256,[2],[],0.275281
0.24091339111328125,2,16.0,0,6,3,10,20,1,function1171463,[1],[],-0.100793
0.054546356201171875,3,20.0,1,3,2,7,8,1,function012233,[2],[],-0.364420
0.054546356201171875,3,20.0,1,3,2,7,8,1,function012233,[2],[],-0.119256
0.0085296630859375,3,120.0,0,6,2,13,15,1,function1145993,[2],[],-0.158400
0.003871917724609375,3,42.0,1,3,1,5,9,0,function1162915,[2],[],0.096078
0.00067901611328125,3,20.0,0,5,2,8,26,1,function1191194,[1],[],-0.113053
48.5,3,3145728.0,0,2,1,5,6,0,function822928,[2],[],0.102908
6.305076599121094,3,1024.0,1,4,2,6,22,1,function013299,[2],[],-0.035522
64.3759765625,3,4194304.0,0,2,1,3,5,1,function764500,[2],[],-0.160450
1.8978157043457031,3,512.0,0,6,1,6,16,1,function1183504,[1],[],0.037935
2.160430908203125,3,262144.0,0,2,1,4,7,1,function831824,[2],[],0.197042
0.8612136840820312,3,24.0,0,4,3,8,12,1,function1202156,[1],[],0.043950
0.0003204345703125,2,16.0,0,4,3,7,8,1,function1187255,[1],[],-0.437964
0.0003204345703125,2,16.0,0,4,3,7,8,1,function1187255,[1],[],-0.280902
6.431465148925781,3,262144.0,0,2,1,4,11,1,function770231,[2],[],0.404894
12.734489440917969,3,524288.0,0,3,2,5,17,1,function831774,[2],[],0.101899
0.00640869140625,3,42.0,1,4,3,7,21,1,function1189382,[2],[],-0.874502
6.1150970458984375,3,1792.0,0,8,5,16,27,1,function1200747,[1],[],0.089182
6.1150970458984375,3,1792.0,0,8,5,16,27,1,function1200747,[2],[],0.433480
0.00374603271484375,2,40.0,0,5,2,8,19,1,function1170535,[1],[],0.033782
0.09633255004882812,3,640.0,0,5,1,9,11,1,function1219220,[2],[],-0.418941
0.0656890869140625,2,256.0,0,5,3,12,14,1,function1209358,[1],[],-0.198867
0.0330657958984375,3,3072.0,0,7,4,12,33,1,function1151871,[1],[],-0.013490
1.0747604370117188,3,20.0,1,6,4,8,23,1,function1116719,[2],[],-0.069181
0.6389045715332031,4,25.0,1,6,2,12,19,1,function1124263,[2],[],-0.371725
0.003055572509765625,3,20.0,1,6,3,9,13,1,function1145476,[2],[],-0.437464
0.003055572509765625,3,20.0,1,6,3,9,13,1,function1145476,[1],[],0.010898
0.00124359130859375,3,27.0,1,4,1,6,18,1,function1157377,[1],[],-0.230719
9.520523071289062,4,1536.0,1,5,2,9,6,0,function005248,[2],[],-0.179346
0.022335052490234375,5,28.0,1,7,6,10,25,1,function1121893,[2],[],-0.854097
0.014728546142578125,2,1280.0,0,2,0,4,7,1,function1134516,[1],[],-0.597001
8.031295776367188,3,134217728.0,0,2,2,5,9,1,function776668,[2],[],0.360048
24.074295043945312,3,150994944.0,0,5,5,6,21,1,function823812,[2],[],0.340809
0.37212371826171875,3,25.0,1,4,1,5,22,1,function003314,[2],[],0.257340
8.023468017578125,3,201326592.0,0,2,2,3,7,1,function772901,[2],[],0.643166
0.0135040283203125,3,32.0,0,8,0,17,33,1,function1210203,[1],[],-0.549257
0.0135040283203125,3,32.0,0,8,0,17,33,1,function1210203,[1],[],-0.156999
289.37794494628906,3,12582912.0,0,2,1,5,6,1,function761501,[2],[],-0.288306
4.804393768310547,3,786432.0,0,4,4,8,23,1,function1113720,[2],[],-0.812391
58.108428955078125,3,7340032.0,0,2,2,4,12,1,function832193,[2],[],-0.089141
0.007328033447265625,3,20.0,1,5,3,8,20,1,function1189262,[1],[],-0.570867
0.7659912109375,3,49152.0,0,2,0,4,5,1,function772218,[2],[],-0.526394
0.21242523193359375,3,12.0,1,6,1,11,29,1,function1120996,[2],[],0.021191
0.21242523193359375,3,12.0,1,6,1,11,29,1,function1120996,[2],[],0.325993
11.728073120117188,3,16128.0,1,6,4,8,12,1,function000577,[2],[],-0.182348
0.01399993896484375,3,20.0,0,7,3,11,23,1,function1139691,[1],[],-0.129935
0.0205078125,3,640.0,0,4,2,6,7,0,function1140923,[1],[],-0.194661
7.0371551513671875,3,67108864.0,0,3,3,5,15,1,function833350,[2],[],-0.133177
0.068359375,3,6400.0,1,3,2,3,2,0,function004204,[2],[],-0.004903
18444.0,3,785920.0,1,2,0,6,5,0,function003222,[2],[],0.241598
386.501953125,3,16777216.0,0,2,1,4,5,1,function779750,[2],[],-0.031399
4.06298828125,3,524288.0,0,2,1,3,3,0,function819835,[2],[],-0.536677
136.00203704833984,3,3932160.0,0,2,0,5,11,1,function811213,[2],[],-0.056872
1.1671066284179688,4,1024.0,0,10,5,19,27,1,function1150378,[2],[],0.043575
0.00264739990234375,2,512.0,0,3,2,5,7,1,function019672,[1],[],-0.092876
1.515625,3,32768.0,0,2,1,7,8,1,function787767,[2],[],0.114008
0.15499114990234375,4,512.0,1,5,3,8,28,1,function1214679,[2],[],-0.187559
0.0147247314453125,2,512.0,0,2,2,6,6,1,function1205005,[1],[],-0.621988
0.007354736328125,3,35.0,1,5,1,10,12,1,function1143789,[2],[],-0.768363
0.4240303039550781,3,672.0,0,6,3,10,15,1,function1123112,[2],[],-0.047337
394.3683853149414,4,320.0,1,9,3,13,36,1,function1182428,[2],[],-0.069101
0.18953704833984375,3,315.0,1,6,1,13,23,1,function1211299,[1],[],0.126243
0.6104087829589844,3,384.0,1,5,1,13,19,1,function1188251,[2],[],-0.209542
0.00951385498046875,3,32.0,0,6,4,12,24,1,function1209576,[1],[],0.018345
0.000194549560546875,2,25.0,0,4,3,5,8,1,function1164782,[1],[],-0.099192
0.000194549560546875,2,25.0,0,4,3,5,8,1,function1164782,[1],[],0.038152
0.0024261474609375,3,25.0,1,2,1,5,8,1,function003885,[2],[],-0.611621
0.003780364990234375,3,42.0,1,4,2,10,12,1,function1213416,[1],[],-0.340386
3.635059356689453,3,12288.0,0,6,5,10,18,1,function1101367,[2],[],-0.032720
216.84521484375,3,7077888.0,0,2,0,7,6,1,function762570,[2],[],0.198172
0.0117645263671875,2,1280.0,0,2,0,2,5,1,function007531,[1],[],-0.721833
0.555908203125,3,65536.0,0,3,3,4,8,1,function823714,[2],[],-0.080860
1217.264389038086,4,40960.0,1,6,4,12,20,1,function009061,[2],[],0.014941
13.840423583984375,4,128.0,1,3,2,6,21,1,function1116855,[3],[],-0.190449
0.001148223876953125,2,20.0,0,4,2,9,19,1,function1167191,[1],[],-0.430396
0.001148223876953125,2,20.0,0,4,2,9,19,1,function1167191,[1],[],-0.129759
203.4852752685547,4,1792.0,0,4,1,6,20,1,function1198236,[1],[],-0.019806
0.001201629638671875,2,36.0,0,6,4,12,14,1,function017572,[1],[],-0.574568
0.001201629638671875,2,36.0,0,6,4,12,14,1,function017572,[1],[],-0.387116
0.001201629638671875,2,36.0,0,6,4,12,14,1,function017572,[1],[],-0.775983
1.603759765625,3,65536.0,0,3,3,7,11,1,function837423,[2],[],-0.040193
0.1772308349609375,3,72.0,1,5,4,10,17,1,function1153505,[1],[],0.136471
0.028102874755859375,2,54.0,0,7,2,12,32,1,function1155592,[1],[],0.126052
0.028102874755859375,2,54.0,0,7,2,12,32,1,function1155592,[1],[],-0.474432
0.5159645080566406,3,1536.0,0,5,4,10,11,1,function1199372,[1],[],-0.187246
0.013156890869140625,3,1536.0,0,6,4,12,22,1,function1146814,[2],[],-0.384539
0.0036468505859375,3,96.0,1,3,2,6,11,1,function008088,[2],[],-0.947701
8.784408569335938,3,1146880.0,0,3,1,5,5,1,function016698,[2],[],-0.864302
8.784408569335938,3,1146880.0,0,3,1,5,5,1,function016698,[2],[],-0.091198
0.6299362182617188,3,3072.0,0,5,4,11,18,1,function1100029,[2],[],0.135563
0.7747879028320312,2,98304.0,0,7,2,10,14,1,function1185580,[1],[],0.011317
0.10302734375,3,196608.0,0,2,2,4,5,1,function777413,[2],[],0.014229
24.21685028076172,3,24576.0,1,3,2,5,3,0,function001307,[1],[],-0.213029
0.0787506103515625,3,8960.0,0,3,2,6,7,1,function1145191,[1],[],-0.055038
0.00043487548828125,2,16.0,0,3,1,5,7,1,function1142215,[1],[],-0.707889
0.004413604736328125,3,56.0,1,4,2,8,10,1,function1122538,[2],[],-0.555593
0.222686767578125,3,786432.0,0,2,2,3,9,1,function781005,[2],[],-1.366337
0.0078887939453125,3,512.0,0,3,2,5,5,1,function1152099,[1],[],-0.190610
4.359123229980469,3,768.0,0,7,4,16,25,1,function1135928,[1],[],-0.169181
4.1259765625,3,524288.0,0,2,2,4,7,1,function765090,[2],[],0.050407
0.0763397216796875,3,512.0,1,4,3,6,20,1,function1178947,[2],[],-0.173466
0.9436721801757812,2,25.0,0,4,1,7,15,1,function1128157,[1],[],-0.576216
0.13380050659179688,3,1280.0,1,5,2,12,24,1,function1205760,[1],[],-0.506874
2.0322341918945312,3,262144.0,0,2,2,4,4,1,function775685,[2],[],-0.067257
0.0008087158203125,2,20.0,0,2,1,5,9,1,function1161419,[1],[],-0.253063
131.5215301513672,3,16777216.0,0,2,2,6,8,1,function795108,[2],[],-0.245683
130.01174926757812,3,16777216.0,0,2,2,4,13,1,function770850,[2],[],0.156026
0.014087677001953125,3,1280.0,0,5,2,8,14,1,function1146203,[2],[],0.005879
0.007785797119140625,3,2688.0,0,4,4,9,12,1,function1153830,[1],[],-0.600250
0.007785797119140625,3,2688.0,0,4,4,9,12,1,function1153830,[1],[],-0.480748
0.02142333984375,4,243.0,1,2,1,5,5,0,function1120169,[3],[],-0.401283
0.041538238525390625,3,2688.0,0,6,3,10,11,1,function009448,[2],[],-0.157465
11.315086364746094,3,6400.0,1,5,4,8,14,1,function1190453,[2],[],0.303947
20.0078125,3,536870912.0,0,2,2,3,3,1,function777268,[2],[],1.187936
0.36647796630859375,3,192.0,1,7,4,12,9,0,function1209977,[2],[],-0.513801
0.36647796630859375,3,192.0,1,7,4,12,9,0,function1209977,[1],[],-0.223761
6.51171875,3,50331648.0,0,3,3,6,8,1,function792310,[2],[],0.096785
6.51171875,3,50331648.0,0,3,3,6,8,1,function792310,[2],[],0.147616
0.36634063720703125,4,36.0,1,14,8,16,68,1,function1130971,[3],[],-0.106948
0.36634063720703125,4,36.0,1,14,8,16,68,1,function1130971,[3],[],0.111967
18.0234375,3,150994944.0,0,2,2,4,5,1,function837391,[2],[],-0.848163
244.3736114501953,4,603979776.0,0,3,2,6,15,1,function813582,[2],[],0.025870
2.5852279663085938,3,2304.0,0,4,1,6,19,1,function013279,[2],[],-0.238603
101.35701751708984,3,6291456.0,0,2,2,4,12,1,function806218,[2],[],-0.119244
0.57379150390625,4,3145728.0,0,2,2,2,10,1,function767629,[3],[],0.134904
1287.3368835449219,4,25.0,0,4,3,6,15,1,function1115013,[2],[],-0.061871
1.8876953125,3,1920.0,0,3,1,3,4,1,function1123171,[2],[],0.078674
0.014766693115234375,2,1024.0,0,3,2,6,12,1,function1208035,[1],[],-2.472222
403.7120895385742,4,49152.0,1,9,6,16,35,1,function1143675,[2],[],0.001973
0.00786590576171875,2,1024.0,0,3,3,7,7,0,function1142791,[1],[],-0.105056
4.5924072265625,3,4096.0,0,3,3,6,19,1,function1216410,[1],[],-1.468159
0.004638671875,3,49.0,0,3,2,6,6,1,function1148858,[1],[],-0.019479
0.039760589599609375,2,16.0,0,6,3,12,24,1,function1179353,[1],[],-0.301430
0.09210205078125,3,42.0,1,3,1,5,9,1,function1123714,[2],[],0.723637
0.025730133056640625,3,256.0,0,5,2,7,18,1,function005329,[1],[],-0.013554
0.127197265625,3,131072.0,0,2,2,5,9,1,function768875,[2],[],-0.366469
364.1449432373047,3,28.0,0,7,2,12,20,1,function1202795,[1],[],0.014279
0.3722381591796875,5,16.0,0,8,5,9,29,1,function1215695,[2],[],-0.289909
0.00196075439453125,3,20.0,0,5,3,8,31,1,function1208076,[1],[],-0.586713
0.005523681640625,3,320.0,0,6,4,11,22,1,function1142482,[1],[],-0.177617
0.21119308471679688,3,6144.0,0,5,3,10,19,1,function1139049,[1],[],0.004606
0.00087738037109375,2,28.0,0,2,0,3,15,1,function1148917,[1],[],-0.182646
0.5055580139160156,3,36.0,0,6,5,12,13,1,function007549,[2],[],0.267455
0.635284423828125,2,16384.0,0,4,3,12,13,1,function1149313,[1],[],-0.324076
1.01611328125,3,65536.0,0,2,2,5,5,1,function780913,[2],[],-0.418978
8.027374267578125,3,536870912.0,0,2,2,2,11,1,function767750,[2],[],-0.178817
0.25824737548828125,3,32.0,0,6,2,11,16,1,function1182418,[1],[],-0.052008
0.0272064208984375,3,896.0,0,6,3,12,28,1,function1185443,[1],[],0.215864
4.799175262451172,3,10240.0,1,7,3,11,25,1,function1150484,[2],[],-0.241679
0.04175567626953125,2,384.0,0,4,2,7,11,1,function1185389,[1],[],-0.012782
0.515625,3,32768.0,0,2,2,4,4,0,function777123,[2],[],0.294118
0.05487823486328125,3,64.0,0,4,3,7,10,1,function015358,[2],[],-0.980737
388.51171875,3,16777216.0,0,2,0,4,12,1,function762882,[2],[],-0.075947
86.48880004882812,3,3670016.0,0,2,2,5,11,1,function780137,[2],[],-0.012266
0.15833663940429688,2,7680.0,0,4,3,8,16,1,function1153773,[1],[],-0.434084
0.15833663940429688,2,7680.0,0,4,3,8,16,1,function1153773,[1],[],-0.549973
0.28125,3,32768.0,0,2,2,5,6,0,function772463,[2],[],0.020843
0.006591796875,3,15.0,1,3,1,5,4,0,function003604,[2],[],-1.064367
24.378639221191406,3,512.0,1,3,2,4,3,1,function008509,[2],[],-0.201430
0.09468841552734375,3,10752.0,0,4,1,6,7,1,function1118869,[2],[],-0.239667
725.0,3,31457280.0,0,2,1,5,4,0,function768865,[2],[],0.038858
294.21875,4,5754585088.0,0,2,2,4,3,0,function771740,[3],[],0.032735
0.3552207946777344,4,28224.0,1,9,5,16,23,1,function1127778,[3],[],0.131026
0.393280029296875,4,640.0,1,4,0,8,19,1,function014996,[2],[],0.006295
0.5735397338867188,3,65536.0,0,2,1,4,9,1,function775584,[2],[],-0.032967
0.002216339111328125,2,20.0,0,4,2,7,10,1,function1152463,[1],[],-0.107003
0.002216339111328125,2,20.0,0,4,2,7,10,1,function1152463,[1],[],-0.409033
8.537139892578125,3,1048576.0,0,2,2,5,7,1,function777430,[2],[],-0.837915
2.0936965942382812,3,28.0,0,5,2,7,15,1,function1193829,[1],[],-0.080083
22.502532958984375,3,768.0,1,5,3,7,11,1,function005573,[2],[],0.137450
0.0005645751953125,3,16.0,0,4,2,5,3,1,function1216031,[1],[],0.035357
0.00159454345703125,3,36.0,0,5,0,7,9,1,function1190222,[1],[],-0.172358
0.00159454345703125,3,36.0,0,5,0,7,9,1,function1190222,[1],[],-0.832490
648.5469818115234,3,16777216.0,0,2,1,6,17,1,function785287,[2],[],0.018696
10.0078125,3,268435456.0,0,2,2,4,6,1,function792727,[2],[],0.074550
0.23440933227539062,2,18432.0,0,3,1,6,6,1,function1179504,[1],[],0.187654
3.0058746337890625,3,67108864.0,0,2,2,3,8,1,function833003,[2],[],0.113350
0.29792022705078125,4,12288.0,0,5,2,6,10,1,function001385,[2],[],-0.090264
19.32714080810547,3,1024.0,0,4,1,8,13,1,function1142288,[2],[],-0.024537
3.001953125,3,33554432.0,0,2,2,4,4,0,function796013,[2],[],-0.232691
0.12639236450195312,3,16.0,1,3,1,7,9,1,function1124098,[2],[],-0.139466
0.12639236450195312,3,16.0,1,3,1,7,9,1,function1124098,[2],[],-0.141217
0.39459228515625,3,30.0,1,4,1,6,12,1,function1187663,[2],[],-0.207895
0.002567291259765625,2,25.0,0,6,1,15,18,1,function1161544,[1],[],-0.290794
0.004161834716796875,3,30.0,1,3,0,4,18,1,function1156332,[2],[],0.192133
0.7511711120605469,3,20.0,0,6,2,10,11,1,function1127818,[1],[],-0.148506
0.0063629150390625,3,35.0,1,4,4,6,11,1,function1143826,[2],[],-0.196307
0.001743316650390625,2,20.0,0,6,3,14,31,1,function1121076,[1],[],-0.350635
0.001743316650390625,2,20.0,0,6,3,14,31,1,function1121076,[1],[],-0.313109
0.001743316650390625,2,20.0,0,6,3,14,31,1,function1121076,[1],[],-0.460449
0.06912994384765625,3,384.0,1,5,3,11,27,1,function1187505,[1],[],0.112112
986.8831481933594,3,4032.0,0,6,4,13,30,1,function1172109,[1],[],0.023959
50.33747100830078,3,6291456.0,0,2,2,3,8,1,function774435,[2],[],-1.737570
0.01763153076171875,2,1280.0,0,2,1,6,9,1,function1192600,[1],[],-0.873630
2.0215225219726562,3,33554432.0,0,2,2,5,9,1,function836892,[2],[],0.075187
1.5549392700195312,3,65536.0,0,2,2,7,7,1,function826085,[2],[],-0.255857
5.688240051269531,3,42.0,0,7,0,11,34,1,function1166275,[1],[],0.081007
0.12906646728515625,3,3136.0,0,5,5,10,20,1,function1180444,[1],[],-0.048705
0.02490234375,3,32768.0,0,2,2,2,5,1,function826961,[2],[],-0.450811
4.18658447265625,3,51380224.0,0,2,2,4,26,1,function778733,[2],[],-0.237576
0.02568817138671875,3,54.0,1,4,3,9,8,1,function1113621,[2],[],0.031502
0.02568817138671875,3,54.0,1,4,3,9,8,1,function1113621,[2],[],-0.305628
0.00344085693359375,4,320.0,0,3,1,5,14,1,function1116932,[3],[],-0.157273
0.581573486328125,3,65536.0,0,2,1,2,9,1,function771527,[2],[],-0.083033
43.907257080078125,4,32.0,1,5,2,10,13,1,function1121840,[2],[],-0.064459
2.4997482299804688,3,245760.0,1,6,3,11,23,1,function1152452,[1],[],-0.005003
0.8232803344726562,3,98304.0,0,3,3,5,14,1,function811321,[2],[],-0.452206
1.539398193359375,4,43008.0,0,4,2,8,18,1,function1123135,[2],[],-0.068571
54.398223876953125,3,960.0,1,6,2,14,23,1,function1190366,[2],[],-0.003917
704.751953125,3,33554432.0,0,4,1,8,6,1,function1101359,[2],[],-0.154434
0.0207366943359375,3,889.0,1,5,4,8,15,1,function1124028,[2],[],-0.210028
8.190460205078125,3,524288.0,0,2,1,3,14,1,function780302,[2],[],0.107926
0.02565765380859375,3,16.0,1,4,4,7,24,1,function1121238,[2],[],0.226275
0.07099151611328125,2,8192.0,0,5,3,8,12,1,function1208522,[1],[],-0.123421
0.07099151611328125,2,8192.0,0,5,3,8,12,1,function1208522,[1],[],-0.056755
0.3753242492675781,3,672.0,1,3,2,5,13,1,function1173734,[1],[],-0.187862
0.00185394287109375,3,288.0,0,5,3,7,11,0,function1193193,[2],[],-1.220914
0.00185394287109375,3,288.0,0,5,3,7,11,0,function1193193,[1],[],-0.251873
3.115814208984375,3,768.0,1,4,2,10,18,1,function1162109,[2],[],-0.907122
0.07269668579101562,3,4320.0,0,4,3,8,9,0,function1201011,[2],[],-0.142407
7.253753662109375,3,294912.0,0,2,0,5,15,1,function766016,[2],[],0.039687
0.3914642333984375,3,40.0,1,4,2,5,7,1,function1165461,[1],[],-0.032868
0.3914642333984375,3,40.0,1,4,2,5,7,1,function1165461,[1],[],-0.028660
0.0077056884765625,3,16.0,1,5,1,10,12,1,function013397,[2],[],-0.665571
0.0077056884765625,3,16.0,1,5,1,10,12,1,function013397,[2],[],-0.113886
0.1847991943359375,3,32.0,1,5,3,9,8,0,function1120240,[2],[],-0.500804
2.06298828125,3,131072.0,0,2,1,4,5,1,function836657,[2],[],-0.457626
499.0622787475586,4,384.0,1,8,3,10,18,1,function1185163,[2],[],-0.004467
0.06169891357421875,3,63.0,1,4,1,11,9,1,function1123635,[2],[],-0.575750
0.06169891357421875,3,63.0,1,4,1,11,9,1,function1123635,[2],[],-0.420901
0.00258636474609375,3,28.0,0,4,3,11,12,1,function1137345,[1],[],-0.726268
0.00061798095703125,3,120.0,0,3,1,4,12,1,function005975,[2],[],-0.932658
0.001407623291015625,3,2880.0,0,6,3,7,16,1,function1208216,[1],[],-0.114552
0.990966796875,3,640.0,1,3,1,5,11,1,function012443,[2],[],-0.143241
0.000926971435546875,2,32.0,0,3,2,7,18,1,function1209694,[1],[],-0.420297
0.000926971435546875,2,32.0,0,3,2,7,18,1,function1209694,[1],[],-0.708545
0.266845703125,3,768.0,0,6,4,10,14,1,function1150776,[2],[],-0.205250
0.04666900634765625,3,40.0,0,8,4,9,24,1,function1133680,[1],[],-0.122727
0.04666900634765625,3,40.0,0,8,4,9,24,1,function1133680,[1],[],-0.126689
0.017330169677734375,3,56.0,1,6,4,9,21,1,function1172620,[1],[],-0.124996
0.1995391845703125,3,3840.0,0,3,2,5,9,1,function1118972,[2],[],-0.289923
0.07720184326171875,3,49152.0,0,6,4,7,12,1,function004090,[2],[],-0.231152
0.000988006591796875,2,45.0,0,5,3,10,12,1,function1207599,[1],[],-0.519247
0.000988006591796875,2,45.0,0,5,3,10,12,1,function1207599,[1],[],-0.168841
135.11758422851562,3,40.0,0,6,2,7,15,1,function1132432,[1],[],-0.015153
135.11758422851562,3,40.0,0,6,2,7,15,1,function1132432,[1],[],-0.004708
0.7224960327148438,3,1728.0,0,7,4,16,27,1,function1117006,[2],[],-0.018197
0.03173828125,3,131072.0,0,2,2,2,5,1,function768252,[2],[],-0.093546
6.368305206298828,3,1966080.0,0,5,2,9,21,1,function1174068,[2],[],0.211976
3.0795974731445312,3,393216.0,0,2,2,4,7,1,function823348,[2],[],0.236558
0.13934326171875,3,5120.0,0,5,2,8,9,1,function1146837,[2],[],-0.230507
60.552040100097656,3,384.0,1,4,2,9,14,1,function1195515,[2],[],-0.144075
0.25605010986328125,3,1536.0,0,7,5,16,23,1,function1198917,[2],[],-0.212902
1.91998291015625,4,12582912.0,0,2,2,2,9,1,function775329,[3],[],-0.075836
0.000843048095703125,3,64.0,0,5,3,6,11,1,function1132455,[2],[],-0.505962
1.4518508911132812,4,131072.0,0,5,4,7,16,1,function1114810,[2],[],-0.006649
10.537147521972656,3,150994944.0,0,2,2,3,6,1,function822869,[2],[],-0.003796
5.013671875,3,67108864.0,0,2,2,4,7,1,function829277,[2],[],0.299222
0.000759124755859375,3,168.0,0,2,1,3,2,0,function1119843,[2],[],-0.173595
0.00107574462890625,2,128.0,0,3,2,8,10,1,function1168146,[1],[],0.014926
0.00048828125,2,20.0,0,2,1,4,4,0,function1195865,[1],[],0.234193
10.239242553710938,3,36.0,1,5,3,9,18,1,function013908,[2],[],0.124836
16.601119995117188,3,524288.0,0,4,2,7,13,1,function1102430,[2],[],-0.003417
0.00262451171875,2,512.0,0,4,1,5,21,1,function1145570,[1],[],-0.248111
0.79345703125,3,49152.0,0,2,2,4,5,1,function760921,[2],[],0.206437
0.00904083251953125,2,768.0,0,4,2,8,11,1,function1195988,[1],[],-0.193485
0.00228118896484375,3,56.0,0,5,2,6,18,1,function1189038,[1],[],-0.443888
0.19768905639648438,3,168.0,0,7,2,9,25,1,function1130416,[2],[],-0.210942
0.047916412353515625,2,1536.0,0,7,4,14,30,1,function1131694,[1],[],-0.238668
0.002964019775390625,3,32.0,1,5,4,7,11,1,function1122751,[2],[],0.003433
0.0551910400390625,3,4096.0,0,5,3,11,15,1,function1113182,[2],[],-0.130507
80.5,4,536870912.0,0,2,2,3,6,1,function775843,[3],[],0.123636
4.78125,4,37748736.0,0,2,2,4,5,0,function775864,[3],[],0.135346
0.00273895263671875,3,32.0,1,5,2,11,14,1,function1153086,[1],[],-0.239758
41.9052848815918,5,4096.0,1,9,7,17,34,1,function1138923,[3],[],-0.123281
0.00870513916015625,4,12.0,1,4,2,4,12,1,function1192040,[1],[],-0.379918
0.01026153564453125,3,1024.0,0,7,2,8,16,1,function1127772,[2],[],0.057134
0.02191162109375,3,64.0,1,4,4,8,16,1,function1114219,[2],[],-0.028410
1.0249252319335938,3,131072.0,0,6,4,11,12,1,function1152733,[1],[],0.225847
38.426902770996094,4,2097152.0,0,2,1,5,11,1,function780809,[3],[],-0.933791
0.01096343994140625,2,20.0,0,5,3,8,15,1,function1188631,[1],[],-0.078226
0.03815460205078125,2,3456.0,0,2,0,3,6,1,function1114111,[1],[],-0.805704
0.000179290771484375,2,28.0,0,3,3,3,11,1,function1207067,[1],[],-0.113329
0.00048065185546875,2,24.0,0,3,1,5,7,1,function1146067,[1],[],-0.409289
0.42510986328125,4,20.0,1,5,3,9,13,0,function1123601,[2],[],0.064130
0.2112274169921875,2,5376.0,0,3,2,7,11,1,function1160744,[1],[],0.105272
0.078125,3,5120.0,0,2,0,4,5,0,function008089,[2],[],-0.285501
36.84521484375,3,4718592.0,0,2,2,3,5,1,function812920,[2],[],-0.154971
0.000667572021484375,2,42.0,0,2,0,3,4,1,function1155122,[1],[],0.016052
0.7568168640136719,3,1600.0,0,6,4,9,19,1,function1117285,[1],[],-0.238100
0.7568168640136719,3,1600.0,0,6,4,9,19,1,function1117285,[2],[],-0.528456
